C,Dataset,Class,Accuracy,Precision,F1,Recall
0.001,Test,0,0.7011742475367796,0.7172753385309807,0.7595046708668259,0.8070175438596491
0.001,Test,1,0.7011742475367796,0.6702169625246548,0.605488239486814,0.5521611959701007
0.01,Train,0,0.7016201620162016,0.716025641025641,0.7711425612702796,0.8354525056095736
0.01,Train,1,0.7016201620162016,0.6676737160120846,0.5714285714285714,0.4994350282485876
0.01,Validation,0,0.7038736671615603,0.7067931101219276,0.7690040008422826,0.8432232740706535
0.01,Validation,1,0.7038736671615603,0.6971454058876003,0.587593984962406,0.5077972709551657
0.01,Test,0,0.6941557565123498,0.6991133384734002,0.7619747899159663,0.8372576177285319
0.01,Test,1,0.6941557565123498,0.6825754164790635,0.5722914307285768,0.4926876828079298
0.01,Train,0,0.7106861642294713,0.7386685552407932,0.7643825577134481,0.7919514047076689
0.01,Train,1,0.7106861642294713,0.661937075879087,0.6252913752913752,0.5924903368304804
0.01,Validation,0,0.7153462005668781,0.7337962962962963,0.7678079929538699,0.805125836989148
0.01,Validation,1,0.7153462005668781,0.6823485133609334,0.632258064516129,0.5890188434048084
0.01,Test,0,0.7003644216493454,0.7223157894736842,0.7555604492402554,0.7920129270544783
0.01,Test,1,0.7003644216493454,0.6611508085746521,0.6129707112970711,0.5713357166070848
0.01,Train,0,0.7104079184163168,0.740625,0.7613987396515507,0.7833714721586575
0.01,Train,1,0.7104079184163168,0.6602870813397129,0.6316994087354568,0.6054844606946983
0.01,Validation,0,0.7152112295856391,0.7384582349151815,0.7652425456163774,0.7940429462018009
0.01,Validation,1,0.7152112295856391,0.6758720930232558,0.6380789022298456,0.6042884990253411
0.01,Test,0,0.7006343636118234,0.7276055124892334,0.7528966131907309,0.7800092336103417
0.01,Test,1,0.7006343636118234,0.6553345388788426,0.6203355015405683,0.5888852778680533
0.01,Train,0,0.7150731158605175,0.7420649398029916,0.7625831849282969,0.7842683632157317
0.01,Train,1,0.7150731158605175,0.6716549295774648,0.6437913092392069,0.6181474480151229
0.01,Validation,0,0.7169658523417465,0.743673647469459,0.7647784632641615,0.787116139459709
0.01,Validation,1,0.7169658523417465,0.6736283185840708,0.644756903269524,0.6182586094866797
0.01,Test,0,0.702793899311648,0.7323298429319371,0.753028263795424,0.7749307479224377
0.01,Test,1,0.702793899311648,0.6548672566371682,0.626906133514063,0.6012349691257719
0.01,Train,0,0.7163682174030415,0.7460154993420091,0.7640011979634621,0.7828755562375326
0.01,Train,1,0.7163682174030415,0.6689284043051006,0.6446448703494927,0.6220626631853786
0.01,Validation,0,0.7172357943042246,0.7427268779852366,0.7655812912610496,0.7898868621565458
0.01,Validation,1,0.7172357943042246,0.6753478415982875,0.6437680666553307,0.615009746588694
0.01,Test,0,0.7050884059927116,0.7345422766003933,0.7547423953305646,0.7760849492151431
0.01,Test,1,0.7050884059927116,0.6574858757062146,0.6302250803858521,0.6051348716282093
0.01,Train,0,0.715881823635273,0.7463617463617463,0.7631134729603001,0.7806344333589154
0.01,Train,1,0.715881823635273,0.6675712347354138,0.6451250351222253,0.6241391808626314
0.01,Validation,0,0.7165609393980295,0.7440385036097135,0.7640979555156144,0.7852689909951512
0.01,Validation,1,0.7165609393980295,0.6723044397463002,0.6450304259634888,0.6198830409356725
0.01,Test,0,0.7044135510865164,0.734251968503937,0.7540431266846361,0.7749307479224377
0.01,Test,1,0.7044135510865164,0.6563271060979908,0.6296922556645248,0.6051348716282093
0.01,Train,0,0.7153875819514076,0.7458973001588142,0.7608813046765309,0.7764796649399317
0.01,Train,1,0.7153875819514076,0.6682479960739408,0.6485156374027623,0.6299151888974557
0.01,Validation,0,0.7161560264543123,0.7442982456140351,0.7634686761894051,0.7836527360886631
0.01,Validation,1,0.7161560264543123,0.6711126711126711,0.6451830605702716,0.6211825860948668
0.01,Test,0,0.7034687542178432,0.7346669597713783,0.7526179484292309,0.7714681440443213
0.01,Test,1,0.7034687542178432,0.6538461538461539,0.6299477850766381,0.6077348066298343
0.01,Train,0,0.7150891400933581,0.7476305519420182,0.7605633802816901,0.7739515198153136
0.01,Train,1,0.7150891400933581,0.6651944721470295,0.6482921410719245,0.6322274881516587
0.01,Validation,0,0.7171008233229855,0.744904667981591,0.764335507083427,0.7848072038790118
0.01,Validation,1,0.7171008233229855,0.6725228390723823,0.6461850101282917,0.621832358674464
0.01,Test,0,0.7045485220677554,0.7351327627825324,0.753740578242772,0.7733148661126501
0.01,Test,1,0.7045485220677554,0.655680224403927,0.6307977736549165,0.6077348066298343
0.01,Train,0,0.716006798640272,0.7491929476036752,0.7611319009376445,0.773457528627585
0.01,Train,1,0.716006798640272,0.6654045184904708,0.6498613251155624,0.6350277041676704
0.01,Validation,0,0.7169658523417465,0.7463608292898103,0.7634517766497462,0.7813438005079658
0.01,Validation,1,0.7169658523417465,0.670608695652174,0.6477406349739627,0.6263807667316439
0.01,Test,0,0.7056282899176677,0.7364255880413277,0.7544195473482715,0.7733148661126501
0.01,Test,1,0.7056282899176677,0.6566433566433566,0.6326427488630622,0.6103347416314592
0.01,Train,0,0.7155711522022765,0.749420647379831,0.7602760503564386,0.7714505579068872
0.01,Train,1,0.7155711522022765,0.6644067796610169,0.6503705342329388,0.6369150779896013
0.01,Validation,0,0.7154811715481172,0.7457439752376741,0.7619155184097584,0.7788039713691988
0.01,Validation,1,0.7154811715481172,0.668052668052668,0.6465459423205903,0.6263807667316439
0.01,Test,0,0.7044135510865164,0.7365282685512368,0.7528216704288939,0.7698522622345337
0.01,Test,1,0.7044135510865164,0.6539396043040611,0.6324269889224572,0.612284692882678
0.1,Train,0,0.7092709270927092,0.7466095645967167,0.7640613586559533,0.7823485415108452
0.1,Train,1,0.7092709270927092,0.6455542021924482,0.6213364595545134,0.5988700564971752
0.1,Validation,0,0.7127817519233365,0.734711272107394,0.7641843971631206,0.7961209882244286
0.1,Validation,1,0.7127817519233365,0.6748895434462445,0.6327235070762858,0.5955165692007798
0.1,Test,0,0.6953704953435011,0.7214514407684098,0.7496950205168016,0.7802400738688827
0.1,Test,1,0.6953704953435011,0.6505139500734214,0.6109291501465265,0.5758856028599285
0.1,Train,0,0.7124859392575928,0.7494481236203091,0.7612107623318386,0.7733485193621867
0.1,Train,1,0.7124859392575928,0.6543138390272148,0.6387789711701526,0.623964660408614
0.1,Validation,0,0.7146713456606829,0.7425071100415664,0.7625252752190519,0.7836527360886631
0.1,Validation,1,0.7146713456606829,0.6698379140239605,0.6426639621365787,0.6176088369070826
0.1,Test,0,0.7019840734242138,0.7336119665640123,0.7512953367875648,0.7698522622345337
0.1,Test,1,0.7019840734242138,0.6517638840377227,0.6282828282828283,0.6064348391290217
0.1,Train,0,0.7122075584883023,0.7497519841269841,0.7590709353421218,0.7686244596999746
0.1,Train,1,0.7122075584883023,0.6547799696509864,0.642710854589462,0.6310786106032906
0.1,Validation,0,0.7168308813605075,0.7470679353839345,0.7629378531073446,0.779496652043408
0.1,Validation,1,0.7168308813605075,0.6695501730103807,0.6484584450402144,0.6286549707602339
0.1,Test,0,0.7033337832366041,0.7364804964539007,0.7514699231117141,0.7670821791320406
0.1,Test,1,0.7033337832366041,0.6517086641353124,0.6320723133578842,0.6135846603834905
0.1,Train,0,0.7161979752530934,0.7482295937383526,0.7609210650999716,0.7740505108926161
0.1,Train,1,0.7161979752530934,0.6674233825198638,0.6508924865089248,0.6351606805293005
0.1,Validation,0,0.7179106492104198,0.7499442337720277,0.762877240753347,0.7762641422304317
0.1,Validation,1,0.7179106492104198,0.6688311688311688,0.6518987341772152,0.6358024691358025
0.1,Test,0,0.7045485220677554,0.7395484015202325,0.7513912549687678,0.7636195752539243
0.1,Test,1,0.7045485220677554,0.6512261580381471,0.6359554299018793,0.6213844653883653
0.1,Train,0,0.716458202105642,0.749407231772377,0.7624575951752732,0.7759705385913764
0.1,Train,1,0.716458202105642,0.6655211912943871,0.6483651378194398,0.63207136640557
0.1,Validation,0,0.7166959103792685,0.7467934542237947,0.7629052298655823,0.7797275456014777
0.1,Validation,1,0.7166959103792685,0.6695531693799792,0.6481139983235541,0.6280051981806368
0.1,Test,0,0.7045485220677554,0.7382699577496109,0.7520670517612413,0.7663896583564174
0.1,Test,1,0.7045485220677554,0.6524725274725275,0.6344965770579396,0.6174845628859279
0.1,Train,0,0.7155818836232753,0.7503420823485508,0.7607996468436653,0.7715528268099258
0.1,Train,1,0.7155818836232753,0.6628280158580329,0.6492834026814609,0.6362812613265676
0.1,Validation,0,0.7177756782291808,0.7484472049689441,0.763434777689784,0.7790348649272685
0.1,Validation,1,0.7177756782291808,0.6701137538779731,0.650275965880582,0.631578947368421
0.1,Test,0,0.7046834930489945,0.7388591800356507,0.7519274376417233,0.765466297322253
0.1,Test,1,0.7046834930489945,0.6521739130434783,0.6352117372457485,0.6191095222619435
0.1,Train,0,0.7166730942280499,0.7511034557002907,0.7599390044657445,0.7689849002534994
0.1,Train,1,0.7166730942280499,0.6656564045302281,0.6543829386859025,0.6434849653045489
0.1,Validation,0,0.7168308813605075,0.7491631332291899,0.7619155696777122,0.7751096744400832
0.1,Validation,1,0.7168308813605075,0.6673497267759563,0.6506826506826506,0.6348278102664068
0.1,Test,0,0.7048184640302335,0.7395577395577395,0.7517311840163469,0.7643120960295475
0.1,Test,1,0.7048184640302335,0.6517735334242838,0.636045931103345,0.6210594735131622
0.1,Train,0,0.7166638546763399,0.7523549359457423,0.7602322482391015,0.7682762601000385
0.1,Train,1,0.7166638546763399,0.6637822749476623,0.6537457044673539,0.644008124576845
0.1,Validation,0,0.7169658523417465,0.7482222222222222,0.7625410485788698,0.7774186100207804
0.1,Validation,1,0.7169658523417465,0.6686146442076315,0.6497411057290797,0.6319038336582197
0.1,Test,0,0.7056282899176677,0.7396924448406508,0.7526930490985373,0.7661588180978762
0.1,Test,1,0.7056282899176677,0.6533196440793977,0.6364394065677613,0.6204094897627559
0.1,Train,0,0.7170565886822635,0.7528879959819186,0.7606562922868741,0.7685865663989062
0.1,Train,1,0.7170565886822635,0.6639364606602135,0.6540342298288508,0.6444230305950374
0.1,Validation,0,0.7179106492104198,0.7498327759197324,0.7629310344827587,0.7764950357885015
0.1,Validation,1,0.7179106492104198,0.6689466484268126,0.651782739086971,0.6354775828460039
0.1,Test,0,0.7064381158051019,0.7402539541100468,0.7534293164040359,0.7670821791320406
0.1,Test,1,0.7064381158051019,0.6544520547945205,0.6373186593296648,0.6210594735131622
0.1,Train,0,0.7170558329959059,0.7539382005452893,0.7599526699492347,0.7660638707195075
0.1,Train,1,0.7170558329959059,0.6630832317411061,0.6554916461243495,0.6480719237435009
0.1,Validation,0,0.7164259684167904,0.7493291592128801,0.7613313643076224,0.7737243130916648
0.1,Validation,1,0.7164259684167904,0.6663261831801157,0.6507065669160432,0.6358024691358025
0.1,Test,0,0.7060332028613848,0.7411553963278101,0.752443737213003,0.7640812557710065
0.1,Test,1,0.7060332028613848,0.6527353041114509,0.6382059800664451,0.6243093922651933
1.0,Train,0,0.7133213321332134,0.7510760401721664,0.766752105455877,0.7830964846671653
1.0,Train,1,0.7133213321332134,0.6497584541062802,0.6281377699941623,0.607909604519774
1.0,Validation,0,0.711162100148468,0.7335322958857386,0.7628020394591,0.7945047333179405
1.0,Validation,1,0.711162100148468,0.6725533480500367,0.6307798481711525,0.5938921377517868
1.0,Test,0,0.6964502631934134,0.7235458252843958,0.7498609720831944,0.7781625115420129
1.0,Test,1,0.6964502631934134,0.6505454545454545,0.6140380985069505,0.5814104647383815
1.0,Train,0,0.7111361079865017,0.7492614475627769,0.7596405840509173,0.7703113135914958
1.0,Train,1,0.7111361079865017,0.6516983304548072,0.6381059751972943,0.6250690226394258
1.0,Validation,0,0.7122418679983803,0.7410655557991669,0.7602339181286549,0.7804202262756869
1.0,Validation,1,0.7122418679983803,0.6660814606741573,0.6402294971312859,0.6163092917478883
1.0,Test,0,0.7023889863679309,0.7341995155252147,0.751493294263496,0.7696214219759926
1.0,Test,1,0.7023889863679309,0.6520223152022315,0.6291000841042893,0.6077348066298343
1.0,Train,0,0.7128074385122976,0.7507455268389662,0.7593314063089104,0.7681159420289855
1.0,Train,1,0.7128074385122976,0.6550680786686838,0.643985870979736,0.63327239488117
1.0,Validation,0,0.7161560264543123,0.7463511720477665,0.7624534056252118,0.7792657584853383
1.0,Validation,1,0.7161560264543123,0.6688604087287842,0.6474434199497067,0.6273554256010396
1.0,Test,0,0.7036037251990822,0.737017310252996,0.7515274949083504,0.7666204986149584
1.0,Test,1,0.7036037251990822,0.6517395797450913,0.6327759197324415,0.6148846278843029
1.0,Train,0,0.7159730033745781,0.7498123123123123,0.7598668568711364,0.7701947175631386
1.0,Train,1,0.7159730033745781,0.66535654126895,0.6524432209222298,0.6400216041047799
1.0,Validation,0,0.7171008233229855,0.7496091132454769,0.7620345140781108,0.7748787808820133
1.0,Validation,1,0.7171008233229855,0.667462482946794,0.6512479201331115,0.6358024691358025
1.0,Test,0,0.7060332028613848,0.7419137466307277,0.7520491803278688,0.7624653739612188
1.0,Test,1,0.7060332028613848,0.6520121745011837,0.6390454093470335,0.6265843353916152
1.0,Train,0,0.7156483397822371,0.7499627699180939,0.7611850060459492,0.7727481970231702
1.0,Train,1,0.7156483397822371,0.663256025466121,0.6486546586613298,0.6346823324630113
1.0,Validation,0,0.7171008233229855,0.7476179924662087,0.7630031659882406,0.7790348649272685
1.0,Validation,1,0.7171008233229855,0.6695441988950276,0.6491463006360897,0.6299545159194282
1.0,Test,0,0.7049534350114726,0.7394020526550648,0.7519854776491944,0.7650046168051708
1.0,Test,1,0.7049534350114726,0.6522036214554151,0.6359093937375083,0.6204094897627559
1.0,Train,0,0.7158068386322736,0.7508094645080946,0.7608531044926805,0.7711690969557432
1.0,Train,1,0.7158068386322736,0.662834526950622,0.6498521803399853,0.6373686118158753
1.0,Validation,0,0.7158860844918342,0.7468944099378882,0.7618508881095146,0.7774186100207804
1.0,Validation,1,0.7158860844918342,0.6677007928300586,0.6479344371968556,0.6293047433398311
1.0,Test,0,0.7046834930489945,0.7383281458425968,0.7522083805209513,0.7666204986149584
1.0,Test,1,0.7046834930489945,0.6526966678117485,0.6346025384101537,0.6174845628859279
1.0,Train,0,0.7166730942280499,0.7520259319286872,0.759493670886076,0.7671112090818913
1.0,Train,1,0.7166730942280499,0.66476281135967,0.6553018454801376,0.646106399383192
1.0,Validation,0,0.7175057362667027,0.7502236135957067,0.7622401454049755,0.7746478873239436
1.0,Validation,1,0.7175057362667027,0.6676881171263194,0.6520365752285951,0.6371020142949968
1.0,Test,0,0.7056282899176677,0.7413058110836885,0.7518489020366367,0.76269621421976
1.0,Test,1,0.7056282899176677,0.6517615176151762,0.6382484657488804,0.6252843678908028
1.0,Train,0,0.7164388954501997,0.7529767529767529,0.7596529697778626,0.7664486340900346
1.0,Train,1,0.7164388954501997,0.6627309348520628,0.6542786615469007,0.6460392687880839
1.0,Validation,0,0.7164259684167904,0.7483296213808464,0.7618183879378755,0.7758023551142923
1.0,Validation,1,0.7164259684167904,0.6673518328194588,0.6496581624145406,0.6328784925276153
1.0,Test,0,0.7058982318801458,0.740666219539459,0.752526973310619,0.7647737765466297
1.0,Test,1,0.7058982318801458,0.6529291553133515,0.6376184932645934,0.6230094247643809
1.0,Train,0,0.7173565286942611,0.7538190364277321,0.7605860433604336,0.7674756451888566
1.0,Train,1,0.7173565286942611,0.6636588380716935,0.6550756466569058,0.6467116357504216
1.0,Validation,0,0.7171008233229855,0.7494976557267247,0.762088535754824,0.7751096744400832
1.0,Validation,1,0.7171008233229855,0.6675767918088737,0.6511318242343542,0.6354775828460039
1.0,Test,0,0.7073829126737752,0.741733690795353,0.7538601271571299,0.7663896583564174
1.0,Test,1,0.7073829126737752,0.6549607909989772,0.6392678868552413,0.6243093922651933
1.0,Train,0,0.7171458136500652,0.7544378698224852,0.7598273293349124,0.7652943439784533
1.0,Train,1,0.7171458136500652,0.6627971254836926,0.6560157575094381,0.6493717504332756
1.0,Validation,0,0.7161560264543123,0.7492170022371365,0.7610498806953755,0.7732625259755253
1.0,Validation,1,0.7161560264543123,0.6658727458319156,0.6504902775469503,0.6358024691358025
1.0,Test,0,0.7065730867863409,0.7420367877972185,0.7526734926052332,0.7636195752539243
1.0,Test,1,0.7065730867863409,0.6529989833954591,0.639349701393497,0.6262593435164121
10.0,Train,0,0.7178217821782178,0.7565028901734104,0.7695700110253583,0.7830964846671653
10.0,Train,1,0.7178217821782178,0.6539379474940334,0.6360998258850842,0.6192090395480226
10.0,Validation,0,0.71089215818599,0.7330210772833724,0.7627381479840496,0.7949665204340799
10.0,Validation,1,0.71089215818599,0.672566371681416,0.6300518134715026,0.5925925925925926
10.0,Test,0,0.6959103792684573,0.7222578576010263,0.74991674991675,0.7797783933518005
10.0,Test,1,0.6959103792684573,0.650805270863836,0.612153554828714,0.5778355541111472
10.0,Train,0,0.7111361079865017,0.7496301775147929,0.7594604720869239,0.7695520121488231
10.0,Train,1,0.7111361079865017,0.6513497989661114,0.6385135135135135,0.6261733848702374
10.0,Validation,0,0.7129167229045755,0.7419850680720246,0.7606077658975802,0.7801893327176171
10.0,Validation,1,0.7129167229045755,0.6665499124343257,0.6414967132984999,0.6182586094866797
10.0,Test,0,0.702658928330409,0.7341104024631625,0.7518864737019935,0.7705447830101569
10.0,Test,1,0.702658928330409,0.6526904262753319,0.6290621316719986,0.607084822879428
10.0,Train,0,0.7122075584883023,0.7498759305210918,0.7590104232073339,0.76837020086448
10.0,Train,1,0.7122075584883023,0.6546626231993935,0.6428438488739996,0.6314442413162705
10.0,Validation,0,0.7162909974355514,0.7461895294897283,0.7627003838338225,0.7799584391595474
10.0,Validation,1,0.7162909974355514,0.6693268563497571,0.6473154362416107,0.6267056530214425
10.0,Test,0,0.7033337832366041,0.7364804964539007,0.7514699231117141,0.7670821791320406
10.0,Test,1,0.7033337832366041,0.6517086641353124,0.6320723133578842,0.6135846603834905
10.0,Train,0,0.7170978627671541,0.7510334460729049,0.760681320772671,0.7705802968960864
10.0,Train,1,0.7170978627671541,0.6664798206278026,0.6541053500206299,0.6421820145827707
10.0,Validation,0,0.7166959103792685,0.7496644295302013,0.7615043745028974,0.7737243130916648
10.0,Validation,1,0.7166959103792685,0.6665532494045594,0.6511550606614592,0.6364522417153996
10.0,Test,0,0.7058982318801458,0.7420733078479874,0.7517940539924821,0.7617728531855956
10.0,Test,1,0.7058982318801458,0.6515867656988521,0.6391786719655572,0.6272343191420214
10.0,Train,0,0.7158283091874381,0.7501116902457186,0.7613361547762999,0.7729016418597514
10.0,Train,1,0.7158283091874381,0.6634834015461574,0.6488770291305315,0.6348999129677981
10.0,Validation,0,0.7162909974355514,0.7469532461777089,0.7623247399366803,0.7783421842530593
10.0,Validation,1,0.7162909974355514,0.6685082872928176,0.6481419484432541,0.6289798570500325
10.0,Test,0,0.7054933189364286,0.7400625279142474,0.7523269012485811,0.7650046168051708
10.0,Test,1,0.7054933189364286,0.6526782668031389,0.6368175765645806,0.6217094572635684
10.0,Train,0,0.7160317936412718,0.7509025270758123,0.761087628540786,0.7715528268099258
10.0,Train,1,0.7160317936412718,0.6632095040543089,0.6500323445152943,0.6373686118158753
10.0,Validation,0,0.7161560264543123,0.7467877713779353,0.7622385528547202,0.7783421842530593
10.0,Validation,1,0.7161560264543123,0.6683937823834197,0.6479156202913109,0.6286549707602339
10.0,Test,0,0.7049534350114726,0.7390819964349377,0.7521541950113378,0.765697137580794
10.0,Test,1,0.7049534350114726,0.6525162615542622,0.6355451817272424,0.6194345141371466
10.0,Train,0,0.7171872991387068,0.7527312060573282,0.759799104705754,0.7670009919541497
10.0,Train,1,0.7171872991387068,0.6651354348170442,0.6561962806688545,0.6474942174248265
10.0,Validation,0,0.7166959103792685,0.7492184010719071,0.7617209671926439,0.7746478873239436
10.0,Validation,1,0.7166959103792685,0.6670078471511429,0.6506906307205857,0.6351526965562053
10.0,Test,0,0.7053583479551896,0.7410814449181063,0.7516213448628968,0.7624653739612188
10.0,Test,1,0.7053583479551896,0.6514227642276422,0.6379167357770774,0.6249593760155996
10.0,Train,0,0.7171700129351555,0.7535670414816215,0.760284093617427,0.767121969988457
10.0,Train,1,0.7171700129351555,0.6636565712697972,0.6551464033463622,0.6468517264725796
10.0,Validation,0,0.7166959103792685,0.7483311081441922,0.7621529745042492,0.7764950357885015
10.0,Validation,1,0.7166959103792685,0.6679245283018868,0.6497580510595695,0.6325536062378168
10.0,Test,0,0.7056282899176677,0.740013389868333,0.7525246794508113,0.765466297322253
10.0,Test,1,0.7056282899176677,0.6530054644808743,0.6368026644462947,0.6213844653883653
10.0,Train,0,0.7174565086982604,0.7541589648798521,0.7605490594814438,0.767048367800376
10.0,Train,1,0.7174565086982604,0.6635398666995803,0.6554498902706657,0.6475548060708263
10.0,Validation,0,0.7169658523417465,0.7495531724754245,0.7618939479959124,0.7746478873239436
10.0,Validation,1,0.7169658523417465,0.6672349130583021,0.6511395774413575,0.6358024691358025
10.0,Test,0,0.7072479416925361,0.7416759776536312,0.7537186329056432,0.7661588180978762
10.0,Test,1,0.7072479416925361,0.6547375596455351,0.6391615371818333,0.6243093922651933
10.0,Train,0,0.7174157556125433,0.7545495905368517,0.760111522743765,0.7657560600230858
10.0,Train,1,0.7174157556125433,0.6632370837482022,0.6562311860325105,0.6493717504332756
10.0,Validation,0,0.7162909974355514,0.7493846498098008,0.7611363636363636,0.7732625259755253
10.0,Validation,1,0.7162909974355514,0.6659863945578232,0.6507145230973745,0.6361273554256011
10.0,Test,0,0.7064381158051019,0.7418703745234357,0.7525878739620065,0.7636195752539243
10.0,Test,1,0.7064381158051019,0.6528813559322034,0.6391239422598307,0.6259343516412089
100.0,Train,0,0.7187218721872187,0.7572254335260116,0.7703050349136347,0.7838444278234854
100.0,Train,1,0.7187218721872187,0.6551312649164678,0.6372605919907138,0.6203389830508474
100.0,Validation,0,0.711162100148468,0.7333333333333333,0.7629071571017062,0.7949665204340799
100.0,Validation,1,0.711162100148468,0.6728076639646279,0.630524861878453,0.5932423651721898
100.0,Test,0,0.6957754082872183,0.7222935387248609,0.7497224072840328,0.7793167128347184
100.0,Test,1,0.6957754082872183,0.6504570383912248,0.6121816930488644,0.5781605459863504
100.0,Train,0,0.7118110236220473,0.7500924214417745,0.7600674283573703,0.7703113135914958
100.0,Train,1,0.7118110236220473,0.6522988505747126,0.6392565474514221,0.6267255659856433
100.0,Validation,0,0.7130516938858146,0.7418293485413467,0.7608548931383577,0.7808820133918264
100.0,Validation,1,0.7130516938858146,0.6670175438596492,0.6413630229419703,0.6176088369070826
100.0,Test,0,0.702928870292887,0.7343303276885859,0.7521117242932762,0.7707756232686981
