C,Dataset,Class,Accuracy,Precision,F1,Recall
1.0,Test,1,0.718042071197411,0.6617250673854448,0.652600099684333,0.6437233693870862
1.0,Train,0,0.7092369929205529,0.7458430097538319,0.756275608722272,0.7670042032862056
1.0,Train,1,0.7092369929205529,0.6532063130954073,0.6396992271809511,0.6267394270122784
1.0,Validation,0,0.7204692556634305,0.7569506726457399,0.7650991501416431,0.7734249713631157
1.0,Validation,1,0.7204692556634305,0.665426251691475,0.6549026136174463,0.644706653556211
1.0,Test,0,0.7173678532901834,0.7543151759695136,0.7625198277815545,0.7709049255441008
1.0,Test,1,0.7173678532901834,0.6615905245346869,0.6510156510156511,0.6407735168797116
1.0,Train,0,0.712530589821705,0.7499585612464778,0.7586987507336296,0.7676450627757041
1.0,Train,1,0.712530589821705,0.6557747894935277,0.6445158102766798,0.6336369156041287
1.0,Validation,0,0.7215480043149946,0.7593594948128101,0.7653142402545744,0.7713631156930126
1.0,Validation,1,0.7215480043149946,0.6653252850435949,0.6577158959058511,0.650278597181252
1.0,Test,0,0.7170981661272924,0.7544332210998878,0.7621315192743764,0.7699885452462772
1.0,Test,1,0.7170981661272924,0.6609253630530226,0.6510312707917498,0.6414290396591281
1.0,Train,0,0.7121988493347716,0.7503179947624392,0.7580029479572168,0.7658469528028105
1.0,Train,1,0.7121988493347716,0.6548463356973995,0.6450074846149582,0.6354599082368364
1.0,Validation,0,0.7222222222222222,0.7595136230578698,0.7660685895980014,0.772737686139748
1.0,Validation,1,0.7222222222222222,0.6665546218487395,0.6581480252240292,0.6499508357915438
1.0,Test,0,0.718042071197411,0.7553908355795148,0.7628445049336509,0.770446735395189
1.0,Test,1,0.718042071197411,0.6619433198380567,0.6523690773067332,0.6430678466076696
10.0,Train,0,0.7189748201438849,0.7511994516792323,0.7781327653532126,0.8070692194403535
10.0,Train,1,0.7189748201438849,0.657516339869281,0.6167995095033721,0.5808314087759815
10.0,Validation,0,0.7110302049622438,0.7308811305070657,0.7664814209436636,0.8057273768613975
10.0,Validation,1,0.7110302049622438,0.674347158218126,0.6210433244916004,0.5755490003277614
10.0,Test,0,0.7088727076591155,0.7291233901121729,0.7647891927225188,0.8041237113402062
10.0,Test,1,0.7088727076591155,0.6714066102997694,0.6180788961613303,0.5725991478203868
10.0,Train,0,0.7199370645088784,0.7543859649122807,0.7681429103088947,0.7824109173616376
10.0,Train,1,0.7199370645088784,0.6649153531815528,0.6464245175936436,0.6289342904472667
10.0,Validation,0,0.7201995685005393,0.7558087578194816,0.7652980432077819,0.775028636884307
10.0,Validation,1,0.7201995685005393,0.6659863945578232,0.6536471373727257,0.6417568010488365
10.0,Test,0,0.7129180151024811,0.7476739034116083,0.7602207455794572,0.7731958762886598
10.0,Test,1,0.7129180151024811,0.658855961405927,0.642365194019822,0.626679777122255
10.0,Train,0,0.7145639796224154,0.7509832841691249,0.7623206487835309,0.7740055738535596
10.0,Train,1,0.7145639796224154,0.6577129700690714,0.6427901743858991,0.6285295196186286
10.0,Validation,0,0.7231661272923409,0.7583817612874385,0.7677339065505148,0.777319587628866
10.0,Validation,1,0.7231661272923409,0.6696125084976207,0.6574336726180544,0.645689937725336
10.0,Test,0,0.7126483279395901,0.7488859180035651,0.7592906359426184,0.7699885452462772
10.0,Test,1,0.7126483279395901,0.657103825136612,0.6435858839270782,0.6306129137987545
10.0,Train,0,0.7125519721317002,0.748833737637619,0.7583144368858654,0.7680382775119617
10.0,Train,1,0.7125519721317002,0.6576271186440678,0.6454116994732465,0.6336418072945019
10.0,Validation,0,0.7212783171521036,0.758318345323741,0.7654601157381141,0.772737686139748
10.0,Validation,1,0.7212783171521036,0.6657681940700808,0.6565874730021598,0.6476565060635857
10.0,Test,0,0.7135922330097088,0.7508394895903291,0.7595108695652174,0.768384879725086
10.0,Test,1,0.7135922330097088,0.6571719226856562,0.646,0.6352015732546706
10.0,Train,0,0.7090075512405609,0.7455673758865248,0.7571460724735539,0.7690900777320531
10.0,Train,1,0.7090075512405609,0.6522038567493113,0.6370669357551295,0.6226166995397765
10.0,Validation,0,0.7224919093851133,0.7570759973256073,0.7675101671938545,0.7782359679266896
10.0,Validation,1,0.7224919093851133,0.6695117787640833,0.6558528428093645,0.6427400852179613
10.0,Test,0,0.7156148867313916,0.7506666666666667,0.7620981387478849,0.7738831615120275
10.0,Test,1,0.7156148867313916,0.661522633744856,0.6465560583207642,0.632251720747296
10.0,Train,0,0.7113425232244531,0.7476325175255196,0.7593529448504154,0.7714467005076142
10.0,Train,1,0.7113425232244531,0.6547824420164846,0.6394010294805803,0.6247256766642283
10.0,Validation,0,0.7218176914778857,0.7573792486583184,0.766549734072649,0.7759450171821306
10.0,Validation,1,0.7218176914778857,0.6677989130434783,0.6558798999165971,0.6443788921665028
10.0,Test,0,0.7170981661272924,0.7517210748389962,0.7634190347316193,0.7754868270332188
10.0,Test,1,0.7170981661272924,0.6635770683144524,0.64822266934943,0.6335627663061292
10.0,Train,0,0.7086624285622551,0.7445294242617378,0.7554836971166802,0.7667651241658462
10.0,Train,1,0.7086624285622551,0.6538399090761488,0.6396632515288698,0.6260883084577115
10.0,Validation,0,0.7210086299892126,0.7580935251798561,0.7652331782593895,0.7725085910652921
10.0,Validation,1,0.7210086299892126,0.6654312668463612,0.6562551918923409,0.6473287446738775
10.0,Test,0,0.718311758360302,0.7556154537286612,0.7630713394578655,0.7706758304696449
10.0,Test,1,0.718311758360302,0.6622807017543859,0.6527015793848712,0.6433956079973779
10.0,Train,0,0.7092931790088775,0.7460037174721189,0.7562653099679668,0.7668131448223157
10.0,Train,1,0.7092931790088775,0.6531685137823245,0.6398942093541202,0.6271487039563438
10.0,Validation,0,0.7212783171521036,0.7576233183856502,0.7657790368271955,0.7741122565864834
10.0,Validation,1,0.7212783171521036,0.6664411366711772,0.6559014483103046,0.645689937725336
10.0,Test,0,0.7176375404530745,0.7545393409549428,0.7627464309993202,0.7711340206185567
10.0,Test,1,0.7176375404530745,0.6619289340101523,0.6513486513486514,0.6411012782694199
10.0,Train,0,0.7128801877840484,0.750186428038777,0.759022509116821,0.7680692229385816
10.0,Train,1,0.7128801877840484,0.6562735730450088,0.6448823275063315,0.6338797814207651
10.0,Validation,0,0.7220873786407767,0.7596934174932372,0.7658220656743552,0.7720504009163803
10.0,Validation,1,0.7220873786407767,0.6661073825503355,0.658265627590781,0.6506063585709604
10.0,Test,0,0.7166936353829557,0.7541535698248765,0.7617643723778206,0.7695303550973654
10.0,Test,1,0.7166936353829557,0.6603646185010128,0.6505903874937635,0.6411012782694199
10.0,Train,0,0.7122437971952535,0.7504491017964072,0.757995010206396,0.7656942110890484
10.0,Train,1,0.7122437971952535,0.6548154815481548,0.6451612903225806,0.6357876338212803
10.0,Validation,0,0.7223570658036678,0.759567762269248,0.7662086976268877,0.7729667812142039
10.0,Validation,1,0.7223570658036678,0.6667787491593813,0.6582572614107883,0.6499508357915438
10.0,Test,0,0.718042071197411,0.7555056179775281,0.7627906976744186,0.7702176403207331
10.0,Test,1,0.718042071197411,0.6618341200269724,0.6524846268904769,0.6433956079973779
100.0,Train,0,0.7194244604316546,0.7520604395604396,0.7782515991471215,0.8063328424153167
100.0,Train,1,0.7194244604316546,0.6575520833333334,0.6181150550795593,0.5831408775981525
100.0,Validation,0,0.7119741100323624,0.7317529631940112,0.7671680837148463,0.8061855670103093
100.0,Validation,1,0.7119741100323624,0.6754890678941312,0.6224814422057264,0.5771878072763028
100.0,Test,0,0.7091423948220065,0.729235880398671,0.7650582725193334,0.804581901489118
100.0,Test,1,0.7091423948220065,0.671923076923077,0.6182976464342594,0.5725991478203868
100.0,Train,0,0.720161834120027,0.7546617915904936,0.768285873813512,0.7824109173616376
100.0,Train,1,0.720161834120027,0.6651108518086347,0.6468085106382979,0.6294864715626726
100.0,Validation,0,0.7201995685005393,0.7555803571428571,0.7654041831543245,0.7754868270332188
100.0,Validation,1,0.7201995685005393,0.6662125340599455,0.6534157340905294,0.6411012782694199
100.0,Test,0,0.7137270765911543,0.7485587583148559,0.7607887323943662,0.7734249713631157
100.0,Test,1,0.7137270765911543,0.6596696490020647,0.6436125566560349,0.6283185840707964
